source,target,distance_m,time_h,traf_t,strength,type
49,59,8050,0.251111111,101970.6,0.251111111,type1
19,23,8844,0.251111111,138237.6,0.251111111,type1
294,303,9689,0.252777778,79987,0.252777778,type1
39,44,8243,0.255555556,159950.7,0.255555556,type1
216,219,14324,0.255555556,33194.2,0.255555556,type1
130,134,15138,0.255833333,15899.7,0.255833333,type1
310,313,13269,0.258055556,53139.6,0.258055556,type1
264,269,6416,0.26,122793.9,0.26,type1
88,98,10263,0.263333333,150927.6,0.263333333,type1
202,206,9306,0.269166667,367560.3,0.269166667,type1
47,48,8102,0.269444444,350842.4,0.269444444,type1
313,315,12789,0.269444444,45124.3,0.269444444,type1
291,304,14056,0.2725,33190.9,0.2725,type1
109,204,13524,0.272777778,1681551.9,0.272777778,type1
25,37,9128,0.273333333,100349.2,0.273333333,type1
310,312,13210,0.274166667,57751.7,0.274166667,type1
49,52,6933,0.274722222,93178.6,0.274722222,type1
248,253,9593,0.276111111,37607.6,0.276111111,type1
95,97,11582,0.276944444,211471.4,0.276944444,type1
315,321,8942,0.277777778,32489.7,0.277777778,type1
312,322,13715,0.278333333,60014.8,0.278333333,type1
262,276,17572,0.278333333,39651.1,0.278333333,type1
334,343,10829,0.278611111,129432.8,0.278611111,type1
91,99,12173,0.280555556,493465.8,0.280555556,type1
222,224,9998,0.282222222,91464.7,0.282222222,type1
190,198,11138,0.284722222,115628.2,0.284722222,type1
168,174,9931,0.285,240168.3,0.285,type1
260,264,7967,0.287777778,60629.3,0.287777778,type1
304,305,12913,0.291111111,44211.1,0.291111111,type1
47,57,16749,0.291944444,266330.2,0.291944444,type1
231,232,17479,0.293888889,62004.5,0.293888889,type1
189,191,14455,0.298333333,62876.4,0.298333333,type1
222,226,11285,0.3,79344.4,0.3,type1
47,52,9328,0.300833333,197080.3,0.300833333,type1
45,49,12460,0.301111111,58671.6,0.301111111,type1
301,303,15017,0.301388889,40475.5,0.301388889,type1
310,315,10596,0.301944444,30964.8,0.301944444,type1
315,320,12454,0.304444444,48258.4,0.304444444,type1
315,324,12454,0.304444444,48258.4,0.304444444,type1
233,244,13352,0.309722222,84663.2,0.309722222,type1
294,308,14768,0.31,146310.9,0.31,type1
220,225,15696,0.310833333,57684.8,0.310833333,type1
89,97,11429,0.311388889,195843.9,0.311388889,type1
45,59,10701,0.312222222,91467.5,0.312222222,type1
296,308,12866,0.313888889,77965.3,0.313888889,type1
319,322,18507,0.319444444,56541.3,0.319444444,type1
250,255,14085,0.3225,34769.9,0.3225,type1
192,195,11005,0.323055556,132838.4,0.323055556,type1
261,268,13765,0.323888889,25724.2,0.323888889,type1
86,94,9903,0.325555556,50562.4,0.325555556,type1
48,88,17365,0.325555556,255495.2,0.325555556,type1
231,241,19289,0.330555556,28807.8,0.330555556,type1
188,193,12027,0.330833333,154009.4,0.330833333,type1
79,83,17450,0.331388889,32830.8,0.331388889,type1
314,323,20783,0.333055556,56419.7,0.333055556,type1
303,308,22378,0.333333333,84719.5,0.333333333,type1
228,229,20734,0.335,45974.8,0.335,type1
312,318,20501,0.336388889,45614.1,0.336388889,type1
314,320,12989,0.337777778,108753.2,0.337777778,type1
314,324,12989,0.337777778,108753.2,0.337777778,type1
224,225,17344,0.338611111,65373.1,0.338611111,type1
131,135,24875,0.338888889,10719.2,0.338888889,type1
92,99,14082,0.339166667,373724,0.339166667,type1
313,314,17919,0.340833333,70860.4,0.340833333,type1
192,199,12896,0.341111111,86251.8,0.341111111,type1
220,224,14715,0.3475,47889.7,0.3475,type1
320,321,14074,0.349166667,45757.9,0.349166667,type1
53,88,19851,0.350555556,145683.5,0.350555556,type1
195,199,12203,0.350833333,153118.3,0.350833333,type1
269,270,9200,0.3525,56531.6,0.3525,type1
107,108,19756,0.3525,70788.3,0.3525,type1
184,344,15656,0.353333333,61756.7,0.353333333,type1
198,203,19881,0.354444444,183420.3,0.354444444,type1
220,223,16428,0.358888889,55790.2,0.358888889,type1
118,128,16825,0.358888889,96689.2,0.358888889,type1
50,57,24385,0.36,237260.7,0.36,type1
221,226,15752,0.361388889,43684.6,0.361388889,type1
321,324,15038,0.361944444,44142.5,0.361944444,type1
262,277,13365,0.363333333,40467.6,0.363333333,type1
95,99,15886,0.363888889,363659.3,0.363888889,type1
89,92,13533,0.365833333,221173.4,0.365833333,type1
263,279,13191,0.366111111,76937.9,0.366111111,type1
303,306,15717,0.368055556,56666,0.368055556,type1
312,321,21733,0.368888889,40457.1,0.368888889,type1
47,53,17701,0.370277778,148905.4,0.370277778,type1
223,224,18020,0.371388889,68430.9,0.371388889,type1
109,188,17194,0.372222222,575524.9,0.372222222,type1
231,238,18955,0.374166667,49571.9,0.374166667,type1
97,99,14575,0.375277778,223396.6,0.375277778,type1
89,95,16404,0.376388889,220913.7,0.376388889,type1
45,50,23478,0.377222222,79723.5,0.377222222,type1
52,57,11206,0.3775,196458.3,0.3775,type1
48,57,14417,0.3775,368149.9,0.3775,type1
170,178,13991,0.38,13216.2,0.38,type1
267,286,9652,0.3825,6899.6,0.3825,type1
180,183,14195,0.385277778,44370.5,0.385277778,type1
90,96,20847,0.386111111,129996.8,0.386111111,type1
51,57,26499,0.386944444,102427.9,0.386944444,type1
47,49,21020,0.387222222,67178.1,0.387222222,type1
89,98,15845,0.3875,121330.4,0.3875,type1
59,62,20878,0.390277778,163815.8,0.390277778,type1
51,58,12806,0.391111111,55084.8,0.391111111,type1
104,108,20299,0.392222222,18680.4,0.392222222,type1
47,88,25016,0.392222222,144140.6,0.392222222,type1
310,322,24475,0.3925,27005.9,0.3925,type1
222,229,23214,0.393055556,61939.1,0.393055556,type1
188,204,17475,0.393888889,436270.7,0.393888889,type1
312,313,25742,0.393888889,66031.6,0.393888889,type1
183,185,13295,0.394166667,25781.4,0.394166667,type1
338,342,22647,0.396111111,93625.5,0.396111111,type1
100,241,23457,0.396944444,21818.5,0.396944444,type1
61,148,19413,0.398055556,30209.2,0.398055556,type1
45,47,23090,0.398055556,73018.2,0.398055556,type1
265,287,14090,0.399444444,49711.4,0.399444444,type1
190,197,17486,0.404722222,80531.1,0.404722222,type1
264,270,14768,0.405833333,69909.5,0.405833333,type1
245,257,18054,0.408333333,57335.2,0.408333333,type1
47,59,19891,0.408333333,145297.2,0.408333333,type1
45,51,25528,0.409444444,52214.4,0.409444444,type1
172,291,25735,0.410277778,18242.6,0.410277778,type1
282,287,15459,0.411944444,101307.2,0.411944444,type1
50,58,26610,0.411944444,73800.7,0.411944444,type1
271,284,14731,0.4125,19867.9,0.4125,type1
190,203,23908,0.413333333,75703.1,0.413333333,type1
299,304,20837,0.415,26169.5,0.415,type1
294,302,19423,0.415555556,61579,0.415555556,type1
109,199,20718,0.416388889,158360.9,0.416388889,type1
93,94,16410,0.416944444,32184,0.416944444,type1
211,219,20987,0.417222222,53318.4,0.417222222,type1
310,320,21073,0.4175,40775.9,0.4175,type1
310,324,21073,0.4175,40775.9,0.4175,type1
261,284,16145,0.417777778,12149,0.417777778,type1
100,231,35365,0.417777778,22372.5,0.417777778,type1
312,319,29784,0.418055556,98920.9,0.418055556,type1
57,88,32649,0.418333333,167102.8,0.418333333,type1
268,278,22143,0.418888889,46171.9,0.418888889,type1
92,98,19950,0.419166667,107082.2,0.419166667,type1
156,159,17032,0.419444444,353324.3,0.419444444,type1
97,98,26774,0.420277778,90409.3,0.420277778,type1
337,341,18952,0.421944444,810653.2,0.421944444,type1
220,227,19010,0.422222222,51959.5,0.422222222,type1
312,315,24915,0.424444444,32505.7,0.424444444,type1
208,216,29221,0.424444444,12646.9,0.424444444,type1
27,81,20836,0.425277778,64889.3,0.425277778,type1
53,57,19880,0.425555556,159270.7,0.425555556,type1
264,287,21401,0.427777778,82417.1,0.427777778,type1
177,275,15357,0.431111111,6475.8,0.431111111,type1
92,97,15333,0.433333333,132570.5,0.433333333,type1
185,285,11070,0.433611111,4625.5,0.433611111,type1
48,52,16875,0.433888889,205761,0.433888889,type1
225,226,23224,0.433888889,47572.9,0.433888889,type1
327,343,20621,0.434444444,86480.2,0.434444444,type1
73,240,20348,0.435833333,34583.2,0.435833333,type1
55,56,25150,0.436111111,27925.4,0.436111111,type1
89,99,21927,0.4375,332234.7,0.4375,type1
302,308,27563,0.438055556,91199.8,0.438055556,type1
64,67,25613,0.441944444,54886.5,0.441944444,type1
301,302,20439,0.443055556,31525.4,0.443055556,type1
191,200,23685,0.443333333,35976,0.443333333,type1
224,227,20085,0.444722222,64271.6,0.444722222,type1
243,295,15347,0.445,10602.4,0.445,type1
106,107,18135,0.445,35101.1,0.445,type1
100,107,36792,0.445,33004.8,0.445,type1
302,306,18787,0.445555556,59743.2,0.445555556,type1
49,50,28933,0.445833333,60151.4,0.445833333,type1
223,229,30596,0.446388889,53743.3,0.446388889,type1
118,138,26224,0.446666667,41304.9,0.446666667,type1
117,125,23254,0.448055556,79068.6,0.448055556,type1
98,99,26714,0.449166667,132522,0.449166667,type1
19,25,19397,0.45,63958.4,0.45,type1
23,25,18014,0.450277778,37765.3,0.450277778,type1
269,282,15921,0.450555556,82446.9,0.450555556,type1
310,318,31262,0.450833333,22259.7,0.450833333,type1
268,283,25121,0.453333333,14573.3,0.453333333,type1
67,240,23526,0.455,27304.5,0.455,type1
245,246,26743,0.455,30786,0.455,type1
92,95,23443,0.455833333,168287,0.455833333,type1
102,104,23622,0.456111111,18898.4,0.456111111,type1
86,93,17236,0.456666667,39831.5,0.456666667,type1
17,24,21642,0.457222222,115763.1,0.457222222,type1
45,48,28881,0.458888889,75824.8,0.458888889,type1
269,276,17848,0.463611111,22263.1,0.463611111,type1
321,322,32745,0.464166667,21941.2,0.464166667,type1
164,176,17631,0.465833333,19409.6,0.465833333,type1
50,59,26896,0.466111111,136637.1,0.466111111,type1
159,319,24213,0.466944444,137418,0.466944444,type1
129,316,21981,0.467777778,9843.5,0.467777778,type1
102,108,30446,0.468333333,52148.1,0.468333333,type1
93,317,26218,0.468888889,41538.8,0.468888889,type1
64,66,26535,0.471388889,97581.6,0.471388889,type1
172,184,23867,0.471666667,21729.3,0.471666667,type1
20,32,24117,0.471666667,35026.2,0.471666667,type1
20,33,24117,0.471666667,28791.5,0.471666667,type1
48,49,18687,0.472777778,64532.1,0.472777778,type1
220,226,20780,0.473055556,33362.8,0.473055556,type1
304,308,23974,0.476666667,42691.8,0.476666667,type1
227,229,30594,0.476666667,56211.6,0.476666667,type1
260,282,16112,0.4775,39579.7,0.4775,type1
48,98,24468,0.4775,116017.2,0.4775,type1
197,201,15811,0.478333333,129057.6,0.478333333,type1
49,51,30983,0.478333333,41143.4,0.478333333,type1
160,232,29083,0.479166667,60422.7,0.479166667,type1
165,183,19266,0.481111111,41182.5,0.481111111,type1
260,269,14631,0.481666667,28735.4,0.481666667,type1
296,301,20475,0.481944444,23733.5,0.481944444,type1
57,62,25631,0.4825,177940.3,0.4825,type1
312,320,30704,0.483055556,85313.4,0.483055556,type1
312,324,30704,0.483055556,85313.4,0.483055556,type1
49,53,29604,0.483333333,51294.2,0.483333333,type1
313,322,36753,0.483333333,29712.7,0.483333333,type1
88,89,23486,0.484166667,135517.5,0.484166667,type1
91,92,24207,0.485555556,162135.7,0.485555556,type1
202,204,27718,0.485555556,320400,0.485555556,type1
269,274,12377,0.485833333,34634.1,0.485833333,type1
314,315,31230,0.486666667,27238.4,0.486666667,type1
198,205,26194,0.490555556,142723.9,0.490555556,type1
51,59,29010,0.493055556,69399,0.493055556,type1
48,59,23010,0.494444444,180750.8,0.494444444,type1
91,95,27828,0.495277778,163225.3,0.495277778,type1
139,144,33105,0.496388889,18756.6,0.496388889,type1
223,226,24085,0.496944444,47216,0.496944444,type1
313,323,37642,0.499722222,33336.9,0.499722222,type1
169,176,28774,0.501388889,26052.7,0.501388889,type1
53,98,26953,0.5025,77707.2,0.5025,type1
294,306,26974,0.503055556,57479.1,0.503055556,type1
320,323,29251,0.503611111,43313.2,0.503611111,type1
226,229,32215,0.503888889,36016.9,0.503888889,type1
34,196,33663,0.504166667,12686.9,0.504166667,type1
221,229,35708,0.504166667,31782.8,0.504166667,type1
109,192,23813,0.504722222,99801.4,0.504722222,type1
56,147,25076,0.504722222,38938.5,0.504722222,type1
49,88,36920,0.505277778,49618.4,0.505277778,type1
314,321,24711,0.507222222,28179.7,0.507222222,type1
323,324,28780,0.509722222,42793.9,0.509722222,type1
225,229,35172,0.511944444,41113.5,0.511944444,type1
17,28,39036,0.512222222,25216.4,0.512222222,type1
173,184,20341,0.514444444,8318.5,0.514444444,type1
221,222,19793,0.516388889,39266.8,0.516388889,type1
105,106,25235,0.516388889,14488.3,0.516388889,type1
116,119,20452,0.518055556,22333.4,0.518055556,type1
197,203,27385,0.521388889,122252.4,0.521388889,type1
248,249,21817,0.522222222,49814.8,0.522222222,type1
21,151,22240,0.522222222,12293.5,0.522222222,type1
337,342,29016,0.523055556,109944.5,0.523055556,type1
186,189,40924,0.523611111,67218.9,0.523611111,type1
52,59,14985,0.524166667,109156.1,0.524166667,type1
49,62,19599,0.526666667,51001.8,0.526666667,type1
109,309,29847,0.529444444,448927.3,0.529444444,type1
91,97,31716,0.529722222,112763.1,0.529722222,type1
45,53,33124,0.530277778,51953.2,0.530277778,type1
301,306,27990,0.530833333,28074.9,0.530833333,type1
262,268,29474,0.530833333,50259.3,0.530833333,type1
193,199,26405,0.531944444,62405.5,0.531944444,type1
310,319,40544,0.5325,32015.6,0.5325,type1
39,40,30397,0.533055556,35441.5,0.533055556,type1
127,133,36095,0.533055556,15248.7,0.533055556,type1
47,50,37221,0.533333333,124249.4,0.533333333,type1
62,147,24199,0.534166667,126205.2,0.534166667,type1
88,92,28205,0.536666667,114665.8,0.536666667,type1
131,138,37629,0.536944444,14994.8,0.536944444,type1
269,277,22060,0.5375,25044.1,0.5375,type1
53,59,29551,0.537777778,99185.4,0.537777778,type1
274,282,16758,0.538055556,46356,0.538055556,type1
222,223,29238,0.538611111,64932.2,0.538611111,type1
264,274,17944,0.539166667,41683.9,0.539166667,type1
222,227,28497,0.539166667,76541.3,0.539166667,type1
336,339,24812,0.539722222,92259.9,0.539722222,type1
236,243,17038,0.540277778,27839.7,0.540277778,type1
57,58,43237,0.541388889,60238.2,0.541388889,type1
313,318,43540,0.541388889,24648.2,0.541388889,type1
234,240,37528,0.541944444,39024.1,0.541944444,type1
291,297,30310,0.543333333,15601.4,0.543333333,type1
204,206,35409,0.543333333,262509.4,0.543333333,type1
318,321,39839,0.543333333,17783.2,0.543333333,type1
120,137,33902,0.543888889,8344.5,0.543888889,type1
47,98,32119,0.544166667,77484,0.544166667,type1
315,322,36088,0.544722222,17709,0.544722222,type1
127,132,38516,0.546111111,10026.8,0.546111111,type1
232,233,33476,0.5475,63293.6,0.5475,type1
172,305,31292,0.548055556,18111.9,0.548055556,type1
190,205,30221,0.549444444,58977.4,0.549444444,type1
88,97,34791,0.549444444,89704.2,0.549444444,type1
193,202,32685,0.550555556,89762.1,0.550555556,type1
327,342,28411,0.550833333,88534.1,0.550833333,type1
186,191,35725,0.551666667,37930.9,0.551666667,type1
186,206,37034,0.552222222,107848,0.552222222,type1
45,88,40439,0.552222222,50513.2,0.552222222,type1
294,296,23970,0.5525,32962.3,0.5525,type1
45,52,31083,0.553333333,51593.9,0.553333333,type1
224,229,30986,0.555555556,34729.2,0.555555556,type1
310,314,30306,0.555833333,27212.1,0.555833333,type1
52,53,26008,0.556944444,95712,0.556944444,type1
59,88,37623,0.557222222,98071.7,0.557222222,type1
89,91,32558,0.558333333,153174.1,0.558333333,type1
45,58,42053,0.559444444,34238.2,0.559444444,type1
154,157,26373,0.559722222,57507,0.559722222,type1
157,158,27970,0.56,99352,0.56,type1
306,308,35148,0.560555556,86867.8,0.560555556,type1
321,323,44030,0.560833333,20128.4,0.560833333,type1
208,219,41051,0.563333333,17701.7,0.563333333,type1
47,51,39271,0.565555556,61794.3,0.565555556,type1
247,249,23915,0.566111111,83408.1,0.566111111,type1
296,304,26827,0.568055556,21467.4,0.568055556,type1
226,227,26168,0.569166667,45924.9,0.569166667,type1
57,98,39752,0.570277778,86236.9,0.570277778,type1
296,303,31741,0.570833333,25659,0.570833333,type1
270,282,16654,0.571111111,56767.6,0.571111111,type1
222,225,32115,0.573333333,50672.4,0.573333333,type1
159,160,35214,0.574166667,51719.1,0.574166667,type1
45,62,29625,0.575833333,52321,0.575833333,type1
168,182,25703,0.576388889,62137.4,0.576388889,type1
212,218,36178,0.576388889,13771.1,0.576388889,type1
209,215,27360,0.576666667,28129.3,0.576666667,type1
222,228,34877,0.578333333,33355.7,0.578333333,type1
52,88,33324,0.579166667,94295.2,0.579166667,type1
123,133,36947,0.580555556,20783.9,0.580555556,type1
199,204,32353,0.581388889,105415.1,0.581388889,type1
331,341,26776,0.582777778,160983.5,0.582777778,type1
90,133,38908,0.584444444,37600,0.584444444,type1
118,135,38459,0.585833333,8315.2,0.585833333,type1
159,318,35228,0.586111111,30157.5,0.586111111,type1
124,132,28599,0.587777778,9467.9,0.587777778,type1
315,323,41297,0.588055556,18079.3,0.588055556,type1
66,67,41192,0.589166667,29614.7,0.589166667,type1
156,157,37009,0.589444444,155571,0.589444444,type1
95,98,34772,0.590833333,77120.4,0.590833333,type1
320,322,41762,0.590833333,30523.7,0.590833333,type1
341,342,27475,0.592777778,89058.4,0.592777778,type1
251,254,34814,0.593055556,24119.8,0.593055556,type1
234,239,38930,0.593611111,25160.8,0.593611111,type1
333,341,31620,0.593888889,116912.8,0.593888889,type1
232,241,40129,0.595833333,26492,0.595833333,type1
299,301,36737,0.597777778,17157.4,0.597777778,type1
297,305,31758,0.599166667,19611.3,0.599166667,type1
79,84,38564,0.600555556,29212.3,0.600555556,type1
109,202,38916,0.600555556,315566,0.600555556,type1
17,35,31164,0.601944444,14841.9,0.601944444,type1
315,318,42874,0.602777778,15224.2,0.602777778,type1
156,319,28986,0.603611111,152770.2,0.603611111,type1
163,281,29890,0.604166667,26119.8,0.604166667,type1
169,184,31627,0.604166667,25240.6,0.604166667,type1
301,304,31079,0.605277778,17262.9,0.605277778,type1
67,73,32097,0.605833333,26345.6,0.605833333,type1
327,334,29303,0.607777778,188749.5,0.607777778,type1
88,99,36598,0.608333333,152615.2,0.608333333,type1
190,201,26357,0.609166667,50558.8,0.609166667,type1
246,248,27850,0.609166667,21747.6,0.609166667,type1
18,35,30127,0.610277778,11868.6,0.610277778,type1
109,195,29007,0.610555556,365683.8,0.610555556,type1
19,28,51734,0.612777778,22779.6,0.612777778,type1
88,95,39766,0.614444444,102243,0.614444444,type1
312,314,41185,0.614722222,51417,0.614722222,type1
55,205,30614,0.616666667,34845.1,0.616666667,type1
91,102,36273,0.617222222,99672.5,0.617222222,type1
232,237,46450,0.617222222,60180.9,0.617222222,type1
235,239,43292,0.618333333,18296.4,0.618333333,type1
48,50,40340,0.619166667,171361.8,0.619166667,type1
148,149,42482,0.619166667,20641.4,0.619166667,type1
193,309,35618,0.619444444,84230.7,0.619444444,type1
263,274,23030,0.621111111,30651,0.621111111,type1
310,323,48443,0.621388889,18992,0.621388889,type1
260,270,21896,0.6225,21088.9,0.6225,type1
172,299,36624,0.622777778,13947.9,0.622777778,type1
313,319,52822,0.623333333,47256.9,0.623333333,type1
58,195,27675,0.623888889,53627.4,0.623888889,type1
44,140,32619,0.623888889,34063.8,0.623888889,type1
123,127,42577,0.625833333,11113.6,0.625833333,type1
272,284,24351,0.627222222,8017.7,0.627222222,type1
220,222,24821,0.627777778,32287.3,0.627777778,type1
49,58,47508,0.628333333,28296.2,0.628333333,type1
265,282,19661,0.629444444,46752.9,0.629444444,type1
139,143,35114,0.630555556,18571,0.630555556,type1
223,228,42259,0.631666667,30185.3,0.631666667,type1
319,321,49113,0.631666667,25327.6,0.631666667,type1
255,257,30362,0.633055556,21797.8,0.633055556,type1
312,317,44978,0.633888889,50386.4,0.633888889,type1
233,238,34134,0.634444444,56507,0.634444444,type1
188,194,15224,0.636111111,69574.4,0.636111111,type1
263,273,27439,0.636944444,54855.6,0.636944444,type1
245,249,36714,0.637222222,45690.9,0.637222222,type1
86,91,36770,0.639166667,58771.9,0.639166667,type1
20,34,47091,0.639166667,11083.7,0.639166667,type1
174,181,22184,0.639722222,26036.3,0.639722222,type1
197,205,32555,0.645,106266.4,0.645,type1
264,276,23711,0.649166667,18797.2,0.649166667,type1
91,98,38946,0.649444444,71243.6,0.649444444,type1
322,324,45412,0.649722222,27757.1,0.649722222,type1
269,287,28350,0.650833333,35485.2,0.650833333,type1
48,51,42390,0.651666667,66869.3,0.651666667,type1
90,323,51164,0.651666667,30469.4,0.651666667,type1
100,106,44856,0.651944444,13529.4,0.651944444,type1
50,53,46849,0.652777778,90200.6,0.652777778,type1
193,206,40498,0.653333333,73522.2,0.653333333,type1
268,284,28389,0.653611111,12937.7,0.653611111,type1
104,107,37804,0.655,13259.4,0.655,type1
197,198,28385,0.656111111,108056.7,0.656111111,type1
251,253,34318,0.656388889,15237.4,0.656388889,type1
48,89,36721,0.656388889,187364.7,0.656388889,type1
264,265,26064,0.656666667,39675.2,0.656666667,type1
100,232,55202,0.656944444,23300.9,0.656944444,type1
49,98,44022,0.657222222,33138.3,0.657222222,type1
318,320,48810,0.6575,25033.2,0.6575,type1
318,324,48810,0.6575,25033.2,0.6575,type1
234,237,52132,0.658611111,59532.4,0.658611111,type1
160,231,44989,0.661111111,19850.2,0.661111111,type1
227,228,42257,0.661944444,31417.5,0.661944444,type1
87,92,25112,0.663333333,113020.7,0.663333333,type1
114,123,36234,0.666111111,14390.7,0.666111111,type1
90,95,44429,0.666666667,72132.4,0.666666667,type1
281,285,23991,0.668333333,3218.9,0.668333333,type1
55,203,34232,0.669166667,31370.6,0.669166667,type1
58,59,45564,0.670555556,43030.1,0.670555556,type1
47,62,38815,0.672222222,98973.6,0.672222222,type1
211,216,35359,0.6725,11354.2,0.6725,type1
331,337,30765,0.673055556,163166.2,0.673055556,type1
101,108,36813,0.673333333,16465.6,0.673333333,type1
46,55,37744,0.673611111,14950.4,0.673611111,type1
297,299,37091,0.673888889,14916.3,0.673888889,type1
19,32,52746,0.674166667,45951.6,0.674166667,type1
19,33,52746,0.674166667,32681.2,0.674166667,type1
50,88,54164,0.674722222,89635.4,0.674722222,type1
160,238,37022,0.675555556,44087.5,0.675555556,type1
159,322,41899,0.675833333,28860.7,0.675833333,type1
50,52,44808,0.676111111,94127.1,0.676111111,type1
310,317,50997,0.676111111,22483.1,0.676111111,type1
107,241,50032,0.676388889,22363,0.676388889,type1
260,287,28541,0.677777778,21292.8,0.677777778,type1
64,240,45480,0.677777778,32846.1,0.677777778,type1
204,309,41204,0.678055556,275224,0.678055556,type1
186,202,44570,0.678611111,90919.9,0.678611111,type1
51,53,48963,0.679722222,48225.2,0.679722222,type1
314,316,35865,0.680833333,15764.6,0.680833333,type1
52,62,25976,0.681388889,93758,0.681388889,type1
53,89,39206,0.681666667,93500.9,0.681666667,type1
172,304,39791,0.682777778,12923.9,0.682777778,type1
69,72,41848,0.682777778,53184.9,0.682777778,type1
289,299,41095,0.683611111,12723.6,0.683611111,type1
315,319,52157,0.684722222,21483.4,0.684722222,type1
312,323,58075,0.686944444,28963.7,0.686944444,type1
246,247,32275,0.688611111,24942.6,0.688611111,type1
271,272,24566,0.688888889,11556,0.688888889,type1
226,228,43878,0.689166667,22030.6,0.689166667,type1
221,228,47371,0.689444444,19822.8,0.689444444,type1
143,145,33090,0.689722222,42259.7,0.689722222,type1
106,108,34286,0.690277778,16971.1,0.690277778,type1
100,108,52943,0.690277778,16199.4,0.690277778,type1
294,304,35148,0.691666667,22880.6,0.691666667,type1
328,329,42623,0.691666667,44709.8,0.691666667,type1
250,258,42819,0.693888889,43572.9,0.693888889,type1
249,253,30805,0.694166667,20446,0.694166667,type1
225,228,46835,0.697222222,24612.4,0.697222222,type1
107,231,61940,0.697222222,24884.7,0.697222222,type1
334,345,40810,0.698611111,59845.8,0.698611111,type1
238,241,38168,0.7,22898.1,0.7,type1
51,88,56279,0.701944444,47395.7,0.701944444,type1
28,37,60708,0.702777778,19398.4,0.702777778,type1
51,52,46923,0.703055556,48650.2,0.703055556,type1
109,206,46730,0.703333333,242633.2,0.703333333,type1
261,278,35162,0.704166667,10884.7,0.704166667,type1
45,98,47542,0.704166667,33910.8,0.704166667,type1
236,295,24562,0.705277778,6172.8,0.705277778,type1
48,92,41440,0.708888889,154329.4,0.708888889,type1
192,193,36239,0.709166667,40507.7,0.709166667,type1
59,98,44726,0.709166667,57962.9,0.709166667,type1
96,97,48723,0.709166667,87029,0.709166667,type1
278,281,38077,0.709444444,16219.1,0.709444444,type1
220,229,43975,0.709722222,22570.8,0.709722222,type1
188,199,36073,0.710277778,74870.2,0.710277778,type1
296,302,37163,0.7125,24243.1,0.7125,type1
264,273,28496,0.714722222,67959.9,0.714722222,type1
303,304,42758,0.715277778,18263,0.715277778,type1
246,257,42525,0.715555556,24092.9,0.715555556,type1
47,58,55796,0.715555556,41047.6,0.715555556,type1
147,149,41638,0.716388889,27905.7,0.716388889,type1
193,194,21133,0.719166667,41000,0.719166667,type1
172,344,37493,0.720555556,16399.2,0.720555556,type1
189,200,37897,0.720555556,32035.7,0.720555556,type1
174,182,33997,0.720833333,61642.7,0.720833333,type1
188,202,42867,0.721666667,155418.6,0.721666667,type1
48,97,48026,0.721666667,105139.9,0.721666667,type1
156,318,40001,0.722777778,26691.5,0.722777778,type1
264,277,27923,0.723055556,23302,0.723055556,type1
233,237,48324,0.723055556,32493.4,0.723055556,type1
47,89,44372,0.723333333,100203.5,0.723333333,type1
90,97,50796,0.723333333,54933.9,0.723333333,type1
193,195,34693,0.726111111,70853.2,0.726111111,type1
314,322,59725,0.7275,21880.2,0.7275,type1
273,282,25208,0.728055556,84859.1,0.728055556,type1
88,91,47230,0.728888889,88035,0.728888889,type1
94,317,39702,0.729444444,24002,0.729444444,type1
50,62,45820,0.73,98715.6,0.73,type1
187,204,17329,0.731111111,27728.4,0.731111111,type1
52,98,40426,0.731111111,56196,0.731111111,type1
102,107,47951,0.731111111,69772,0.731111111,type1
291,308,37932,0.731388889,19694.5,0.731388889,type1
274,287,28862,0.732777778,24165.3,0.732777778,type1
297,304,40258,0.733888889,13948.8,0.733888889,type1
53,92,43925,0.734166667,81566.8,0.734166667,type1
128,138,44540,0.734166667,39097,0.734166667,type1
262,269,34269,0.734722222,34041.5,0.734722222,type1
163,176,36525,0.735833333,28370.6,0.735833333,type1
194,204,18457,0.737222222,67460,0.737222222,type1
337,338,47420,0.738055556,123787.1,0.738055556,type1
261,283,38140,0.738611111,5883.2,0.738611111,type1
231,233,51826,0.738611111,19199,0.738611111,type1
207,210,37738,0.739444444,15998.5,0.739444444,type1
224,228,42649,0.740833333,21565.3,0.740833333,type1
40,44,37532,0.742222222,33202.1,0.742222222,type1
343,345,47497,0.744166667,32134.4,0.744166667,type1
248,251,40083,0.745555556,19734.6,0.745555556,type1
319,320,58084,0.745833333,67835.3,0.745833333,type1
319,324,58084,0.745833333,67835.3,0.745833333,type1
53,97,50511,0.746944444,64557.6,0.746944444,type1
58,203,54747,0.747222222,38896.1,0.747222222,type1
57,89,52004,0.749166667,128176.4,0.749166667,type1
292,302,37359,0.750277778,23388.1,0.750277778,type1
87,99,30869,0.751944444,169209.4,0.751944444,type1
46,56,44618,0.753333333,12875.2,0.753333333,type1
260,274,25072,0.755833333,15488.3,0.755833333,type1
51,62,47934,0.756944444,48215.2,0.756944444,type1
217,218,47462,0.757222222,9098.1,0.757222222,type1
270,276,24718,0.757777778,13090.4,0.757777778,type1
48,62,41933,0.758055556,140866.9,0.758055556,type1
299,302,43132,0.758888889,19387.2,0.758888889,type1
90,314,62702,0.762777778,41302.8,0.762777778,type1
186,200,52050,0.764166667,34619.4,0.764166667,type1
